Ticker,Description,Price,Open,High,Low,Pre-market Close,Post-market Close,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
TMPO,"Tempo Automation Holdings, Inc.",0.21,0.2166,0.22,0.2011,0.209,,36268,7616.28,0.001,0.4784689,-1.86915888,-13.2231405,-1.50093809,-21.17117117,-46.15384615,-76.40449438,-97.94520548,-74.3902439,1.1980143,9.3983093,Electronic Technology,Electronic Components,6459257.36842105,0.230725,0.268182,0.30269298,0.75692648,37.44274017,0.02433703,0.1983234,0.2631266,,United States,NASDAQ
PRSO,Peraso Inc.,0.2259,0.2167,0.23,0.21,0.2167,,38790,8762.661,0.0068,3.10360566,0.4,-24.57429048,-11.06299213,-31.73164098,-56.30560928,-62.96721311,-88.11052632,-68.18309859,1.0756643,9.52380952,Electronic Technology,Semiconductors,5068973.29621178,0.269405,0.333701,0.4190195,0.5880225,28.41493103,0.03661786,0.20392943,0.33488057,,United States,NASDAQ
VQS,VIQ Solutions Inc.,0.21,0.218,0.2289,0.21,0.2012,,3685,773.85,-0.008,-3.66972477,2.28933268,-22.22222222,-1.03675778,-15.89907889,-40.79503806,-36.36363636,-68.65671642,-21.9330855,0.6487514,9,Technology Services,Packaged Software,8553607.74545454,0.2418825,0.27727502,0.2835465,0.3038205,38.10605246,0.02393356,0.19680338,0.28696162,,Canada,NASDAQ
INUV,"Inuvo, Inc.",0.21735,0.2186,0.226,0.215,0.23,,52096,11323.0656,-0.00335,-1.5178976,-11.28571429,-8.67647059,-3.91246684,-2.09459459,-10.66584464,-26.69477234,-56.53,1.14006515,2.492627,5.11627907,Technology Services,Packaged Software,29983073.04032623,0.2305125,0.232461,0.2526105,0.28851974,41.85296693,0.01541993,0.21542463,0.24560037,,United States,NYSE ARCA
LIDR,"AEye, Inc.",0.210401,0.2189,0.2189,0.2,0.2141,,483963,101826.299163,-0.000999,-0.47256386,-4.36318182,-19.07653846,-13.12923204,-23.76775362,13.66882766,-41.55527778,-83.03217742,-59.53826923,1.9397234,9.45,Electronic Technology,Semiconductors,38883952.02921476,0.24413005,0.28614402,0.23846401,0.389714,38.24773131,0.02916775,0.19856749,0.28969261,,United States,NASDAQ
VBLT,Vascular Biogenics Ltd.,0.2139,0.2242,0.2242,0.21,0.22,,423233,90529.5387,-0.00715,-3.23456232,-8.58974359,-2.32876712,-10.46462955,-3.86516854,-16.4453125,38.17829457,25.82352941,78.25,1.6790295,6.76190476,Health Technology,Biotechnology,16607296.63605519,0.2275925,0.249647,0.239058,0.19554874,41.99676673,0.01909945,0.20675503,0.24842997,,Israel,NASDAQ
UFAB,"Unique Fabricating, Inc.",0.2391,0.2252,0.2391,0.2201,0.2211,,277518,66354.5538,0.0099,4.31937173,12.25352113,23.24742268,8.68181818,4.41048035,-2.40816327,3.95652174,-65.44797688,-57.30357143,3.529481,8.6324398,Producer Manufacturing,Auto Parts: OEM,2805395.14267016,0.216345,0.22613144,0.22763392,0.33000471,55.84757905,0.03219948,0.184857,0.247833,,United States,NYSE ARCA
CELU,Celularity Inc.,0.24,0.2269,0.25,0.2262,0.238,,131988,31677.12,0.01,4.34782609,-21.82410423,-25.92592593,-17.24137931,-20,-68.24136562,-61.9047619,-90.04149378,-80.32786885,1.5176038,10.52166225,Commercial Services,Miscellaneous Commercial Services,45827563.82608695,0.29728,0.353934,0.48045,0.686075,33.85694741,0.03954928,0.23500687,0.35955313,,United States,NASDAQ
KIQ,Kelso Technologies Inc,0.2275,0.2278,0.2278,0.211,,,10483,2384.8825,0.0105,4.83870968,-2.56959315,-18.75,-3.19148936,-9.75803253,-4.53210239,-29.56656347,-32.69230769,-23.14189189,0.40286437,7.96208531,Producer Manufacturing,Auto Parts: OEM,12357819.95614035,0.23694055,0.2853732,0.2669662,0.2831916,43.30763698,0.02044111,0.21003894,0.26384216,"Dragonfly Doji, Hammer, Long Lower Shadow",Canada,NYSE ARCA
AQB,"AquaBounty Technologies, Inc.",0.241,0.23,0.241,0.23,0.235,,67616,16295.456,0,0,-3.6,-12.04379562,-2.4291498,1.68776371,-38.66123696,-57.71929825,-73.91774892,-69.00720165,2.5033436,4.7826087,Health Technology,Biotechnology,17197339,0.25071,0.291946,0.363485,0.5515215,39.28760692,0.01803028,0.2246125,0.2768075,Marubozu White,United States,NASDAQ
ISUN,"iSun, Inc.",0.2281,0.23,0.232,0.225,0.23,,194843,44443.6883,-0.0022,-0.95527573,-24.71947195,-33.69186047,-19.11347518,-33.88405797,-59.15846016,-72.87752675,-90.21030043,-83.47101449,1.9501859,3.11111111,Industrial Services,Engineering & Construction,7542927.27659575,0.2965575,0.351457,0.4347905,0.88251675,32.3348573,0.03485359,0.20949654,0.38361846,,United States,NASDAQ
HILS,"Hillstream BioPharma, Inc.",0.229,0.23,0.23,0.215,0.229,,27699,6343.071,-0.0085,-3.57894737,-2.55319149,-3.53833193,10.41465767,-5.45004129,-38.10810811,-74.5583824,-73.7144169,-44.06448461,0.7791194,10.46511628,Health Technology,Biotechnology,3850439.74736842,0.23438305,0.29102122,0.3376256,0.58754056,40.55986568,0.0252484,0.20920191,0.25956419,"Hammer, Long Lower Shadow",United States,NASDAQ
IMTE,Integrated Media Technology Limited,0.2271,0.2301,0.2325,0.227,,,37499,8516.0229,-0.0048,-2.0698577,-1.26086957,-16.3677609,-5.375,-20.34373904,-29.03125,-53.21856673,-80.06145742,-68.01408451,1.3826971,2.42290749,Electronic Technology,Electronic Production Equipment,4698201.5148771,0.2521899,0.26992502,0.36582322,0.48748785,33.3747895,0.01889849,0.21269356,0.29168624,,Malaysia,NASDAQ
SFR,"Appreciate Holdings, Inc.",0.215,0.231,0.231,0.202804,,,65741,14134.315,-0.0069,-3.10950879,-3.19675822,-24.56140351,-13.96558623,-28.38107928,-41.89189189,-69.21534937,-97.83484391,-84.64285714,0.24971704,13.90307883,Finance,Real Estate Development,10375304.12347904,0.264175,0.285806,0.32400948,0.88881273,29.90682116,0.02909845,0.2000192,0.3283308,,United States,NASDAQ
SEEL,"Seelos Therapeutics, Inc.",0.1951,0.2331,0.2399,0.1902,0.2339,,22475626,4384994.6326,-0.11,-36.05375287,-78.83259195,-82.10091743,-79.24468085,-84.00819672,-82.26363636,-71.97241776,-82.58035714,-71.7123387,1.73119,60.41009464,Health Technology,Biotechnology,24951515.49164209,0.93169,1.211076,1.109444,0.950316,19.33932582,0.14286902,0.45596602,1.40741398,,United States,NASDAQ
PBTS,"Powerbridge Technologies Co., Ltd.",0.2392,0.2345,0.25,0.196,0.2345,,3386930,810153.656,0.0297,14.17661098,14.61427887,-10.07518797,18.53320119,22.66666667,-82.41176471,-91.14959115,-99.52015856,-92.3703372,2.278417,27.55102041,Technology Services,Packaged Software,3739725.87303103,0.22649,0.25216,0.88313333,1.9611147,48.01341045,0.03348361,0.18998231,0.26299769,,China,NASDAQ
PHUN,"Phunware, Inc.",0.2298,0.235,0.236899,0.228,0.2398,,619504,142362.0192,-0.0062,-2.62711864,-10.37441498,-17.78175313,-10.93023256,-32.01183432,-57.44444444,-68.94594595,-84.98039216,-69.81479049,2.407355,3.90307018,Technology Services,Packaged Software,27872573.45338983,0.26223,0.32945,0.448541,0.658187,30.11638414,0.0224042,0.22439165,0.30006835,,United States,NASDAQ
TBLT,"ToughBuilt Industries, Inc.",0.2362,0.235,0.2423,0.2319,0.244,,63001,14880.8362,-0.0008,-0.33755274,-3.07755437,-0.92281879,-1.99170124,-16.24113475,-25.53593947,-81.104,-89.94893617,-89.73043478,1.2534606,4.48469168,Consumer Non-Durables,Apparel/Footwear,7961045.25654008,0.24119,0.29166698,0.49979749,1.12958275,34.64540796,0.01505726,0.2298403,0.2525397,,United States,NASDAQ
OPGN,"OpGen, Inc.",0.224,0.2354,0.2406,0.2147,0.25,,109502,24528.448,-0.0187,-7.70498558,-1.75438596,17.89473684,5.66037736,1.3116237,-65.53846154,-84,-97.28287239,-92,1.5599643,13.04145319,Commercial Services,Miscellaneous Commercial Services,1993493.86073342,0.20388995,0.37207196,0.54331498,1.15460749,41.01826495,0.0321197,0.15763285,0.25014705,,United States,NASDAQ
VVOS,"Vivos Therapeutics, Inc.",0.208,0.2365,0.2374,0.2012,0.2356,,376061,78220.688,-0.0419,-16.76670668,-15.10204082,-17.23040191,-11.56462585,-23.27554408,-59.13555992,-40.57142857,-80.91743119,-53.77777778,3.0236661,24.20477137,Health Technology,Medical Specialties,6225186.97078832,0.25209,0.286822,0.356383,0.52106135,30.4642899,0.02851108,0.22771158,0.27646842,,United States,NASDAQ
LYT,Lytus Technologies Holdings PTV. Ltd.,0.2341,0.2407,0.2517,0.231,0.2499,,72432,16956.3312,-0.0134,-5.41414141,-19.22015183,-37.06989247,-31.14705882,-34.97222222,-51.22916667,-65.57352941,-85.98203593,-58.20389216,1.0010346,8.96103896,Technology Services,Internet Software/Services,9497098.38262626,0.3206625,0.38309816,0.46801961,0.62464769,26.08144973,0.04305513,0.21267981,0.42864519,,United Arab Emirates,NASDAQ
ALZN,"Alzamend Neuro, Inc.",0.230096,0.241,0.241,0.23,0.2404,,25191,5796.348336,0.000096,0.04173913,-4.12666667,-12.24408848,0.04173913,-22.70876722,-64.60061538,-46.46440205,-82.82865672,-59.89262681,2.1498156,4.7826087,Health Technology,Pharmaceuticals: Major,22305535.25210435,0.2533248,0.34838192,0.46438116,0.53863433,32.52958951,0.02756527,0.20862186,0.29802774,,United States,NASDAQ
LIFW,"MSP Recovery, Inc.",0.2,0.2489,0.3084,0.193,0.2479,,357956373,71591274.60000001,0.0462,30.0390117,6.38297872,181.69014085,238.98305085,108.11654527,-56.52173913,-74.65145754,-84,-88.50574713,-0.07601149,80.10362694,Finance,Insurance Brokers/Services,687570373.2119637,0.08894,0.14392,0.306436,0.703531,63.49711388,0.04979651,0.00562716,0.17225284,,United States,NASDAQ
TGL,Treasure Global Inc.,0.247999,0.249,0.261,0.2441,0.246,,37043,9186.626957,-0.002001,-0.8004,-14.48310345,-29.74532578,-17.33366667,-48.86608014,-80.00008065,-80.92315385,-88.57147465,-85.66479769,0.95250636,6.92339205,Commercial Services,Miscellaneous Commercial Services,4358294.74616,0.33215995,0.52119358,0.93263679,1.3039979,19.0617483,0.05404213,0.2063513,0.4579686,,United States,NASDAQ
NRXP,"NRX Pharmaceuticals, Inc.",0.2525,0.25,0.26,0.25,0.259,,182766,46148.415,0.0008,0.3178387,-11.40350877,-14.43578448,0.55754679,-22.33159028,-49.5,-64.92568412,-64.66060182,-77.85087719,1.4332937,4,Health Technology,Pharmaceuticals: Major,21019079.10210569,0.27822,0.3250265,0.45277575,0.71090487,39.78276614,0.03135165,0.21924731,0.33719269,Inverted Hammer,United States,NASDAQ
AEMD,"Aethlon Medical, Inc.",0.2402,0.25,0.2598,0.24,0.247,,33469,8039.2538,-0.0098,-3.92,-11.03703704,-12.65454545,-6.75465839,-18.57627119,-36.52219873,-39.63307364,-69.975,-17.17241379,1.7297773,8.25,Health Technology,Medical Specialties,5965443.864,0.27286245,0.32064498,0.3358035,0.38371812,30.55460065,0.02373224,0.23824093,0.30748397,,United States,NASDAQ
VHC,VirnetX Holding Corp,0.278,0.251,0.29,0.251,0.2501,,229249,63731.222,0.0079,2.92484265,6.92307692,-13.66459627,-4.13793103,-29.7979798,-44.48881789,-83.35329341,-77.93650794,-78.77862595,0.3325261,15.53784861,Technology Services,Packaged Software,19915894.26878934,0.30064,0.386254,0.415927,0.9223975,34.65673943,0.0341229,0.23107549,0.37020451,,United States,NYSE
CANO,"Cano Health, Inc.",0.2272,0.2515,0.2598,0.2255,0.256,,5338963,1213012.3936,-0.0181,-7.37871993,-33.15681083,-26.5438086,-35.27065527,-29.57222567,-82.91729323,-79.1559633,-96.3648,-83.65467626,-1.0601102,15.21064302,Health Services,Medical/Nursing Services,122388912.91969016,0.321655,0.816258,1.054729,1.1947145,26.63019733,0.06831133,0.22792365,0.41538635,Three Black Crows,United States,NYSE
HUBC,Hub Cyber Security Ltd.,0.2501,0.2521,0.26,0.2399,0.2614,,412267,103107.9767,-0.0098,-3.77068103,-18,-32.40540541,-19.32258065,-41.8372093,-49.98,-86.33333333,-90.11462451,-90.11462451,-1.4027078,8.37849104,Commercial Services,Miscellaneous Commercial Services,24537489.02424009,0.32580495,0.42266598,0.493906,,33.24324643,0.04669123,0.23134692,0.42026298,Spinning Top Black,Israel,NASDAQ
NVOS,"Novo Integrated Sciences, Inc.",0.2632,0.2538,0.3068,0.2538,0.2649,,15993436,4209472.3552,-0.0044,-1.64424514,-34.2,88,-45.16666667,24.91694352,81.26721763,129.66841187,-76.28828829,-6,-0.13402532,20.88258471,Health Services,Medical/Nursing Services,41755902.98953662,0.27061,0.180494,0.162456,0.15412425,50.78789966,0.07550368,0.07747814,0.46374186,"Long Upper Shadow, Shooting Star",United States,NASDAQ
CYTO,Altamira Therapeutics Ltd.,0.253,0.2547,0.2547,0.245,0.2688,,33878,8571.134,0.0004,0.15835313,-4.52830189,-29.70269519,-31.25,-31.69546436,-64.8464638,-81.39705882,-96.22613365,-94.78350515,1.6910465,3.95918367,Health Technology,Biotechnology,2233738.60253365,0.3206699,0.34957196,0.57215698,1.77013299,20.1614975,0.03660126,0.23775724,0.40358256,"Hammer, Long Lower Shadow",Bermuda,NASDAQ
GTBP,"GT Biopharma, Inc.",0.25,0.255,0.259899,0.25,0.255,,47170,11792.5,0,0,-10.71428571,-4.21455939,3.95010395,-8.42490842,-19.35483871,-56.89655172,-86.4498645,-72.82608696,1.8029604,3.9596,Health Technology,Pharmaceuticals: Major,10159922,0.2655,0.276464,0.28963551,0.54309275,45.25583497,0.02638144,0.22634395,0.30465605,,United States,NASDAQ
CENN,Cenntro Electric Group Limited,0.2583,0.26,0.2651,0.2514,0.2581,,330256,85305.1248,-0.0087,-3.25842697,3.73493976,-9.68531469,0.11627907,-11.60164271,-13.9,-36.26943005,-75.16346154,-41.29545455,2.0652943,6.2052506,Consumer Durables,Motor Vehicles,78639198.95056179,0.26458,0.325292,0.33077,0.4092835,41.55815051,0.02175717,0.23471942,0.29444058,Spinning Top Black,United States,NASDAQ
FAMI,"Farmmi, Inc. Ordinary Shares",0.2601,0.2605,0.2699,0.2565,0.26,,56067,14583.0267,-0.0004,-0.15355086,-6.40518172,-25.32299742,0,-27.34636872,-40.88636364,-39.51162791,-59.18719598,-38.13035205,2.4957933,5.22417154,Process Industries,Agricultural Commodities/Milling,12347122.72975048,0.31166,0.382538,0.41984949,0.49156421,25.28039092,0.02220575,0.23454568,0.38877432,,China,NASDAQ
CJJD,"China Jo-Jo Drugstores, Inc.",0.26,0.263,0.263,0.2512,0.252,,60091,15623.66,-0.003,-1.14068441,-0.42129452,-13.33333333,-3.09355199,-21.45015106,-41.05644978,-92.75766017,-87.37864078,-92.75766017,-0.21784852,4.69745223,Retail Trade,Drugstore Chains,6161275.36121673,0.28194545,0.33350242,0.49356821,2.22550217,35.72561896,0.02217741,0.23872669,0.32516421,Hammer,China,NASDAQ
LXEH,"Lixiang Education Holding Co., Ltd.",0.2662,0.2675,0.27,0.266,0.2795,,19538,5201.0156,-0.0134,-4.7925608,-2.13235294,-18.74236874,-11.26666667,-28.24797844,-59.66666667,-70.75046698,-92.35057471,-90.52669039,-0.7148421,5.11278195,Commercial Services,Miscellaneous Commercial Services,3728019,0.3248775,0.44691582,0.55688527,1.26841752,35.28067459,0.0499985,0.18989927,0.45985573,,China,NASDAQ
WAVD,"WaveDancer, Inc.",0.2502,0.2685,0.2685,0.25,,,12302,3077.9604,-0.0288,-10.32258065,-10,-20.72243346,0.08,-46.20511718,-13.72413793,-37.45,-72.82207256,-44.4,-0.36812904,11.6,Technology Services,Information Technology Services,4868850.7483871,0.3134775,0.35666304,0.36551254,0.47197117,36.22130506,0.0463212,0.22241489,0.40454011,,United States,NASDAQ
GCTK,"GlucoTrack, Inc.",0.2551,0.2695,0.2695,0.2551,,,2994,763.7694,-0.0099,-3.73584906,-9.56818899,-1.88461538,-3.88093444,-14.22326833,-37.7804878,-38.23244552,-87.245,-83.10484138,-0.8965036,5.64484516,Health Technology,Medical Specialties,5329598.29471698,0.27119955,0.2966251,0.35334696,0.76256394,40.39684182,0.02686163,0.24388741,0.29851169,Marubozu Black,United States,NASDAQ
GBNH,Greenbrook TMS Inc.,0.2789,0.27,0.2789,0.261,0.269,,18342,5115.5838,0.0069,2.53676471,13.83673469,6.05328902,7.26923077,-4.97444634,-60.15714286,-46.87619048,-90.6409396,-86.65550239,1.0528686,6.85823755,Health Services,Medical/Nursing Services,11929672.70147059,0.26344155,0.33298262,0.50173842,1.00819521,46.20303063,0.03537324,0.24031735,0.28656575,Bullish Engulfing,Canada,NASDAQ
SNPX,"Synaptogenix, Inc.",0.2751,0.2767,0.3,0.27,0.2763,,145660,40071.066,-0.0012,-0.43431053,-12.66666667,-46.47859922,-18.125,-49.05555556,-70.09782609,-66.45121951,-96.20551724,-76.07826087,2.4683907,11.11111111,Health Technology,Pharmaceuticals: Major,2796261.56677524,0.40535125,0.5929785,0.73099592,1.07267797,16.88602714,0.05254435,0.21646958,0.59423292,Long Upper Shadow,United States,NASDAQ
AMTI,Applied Molecular Transport Inc.,0.2155,0.2796,0.2847,0.2025,0.2799,,21200110,4568623.705,0.0075,3.60576923,6.15763547,-1.19211371,8.29145729,-23.09064954,-20.77205882,-43.4679958,-81.42241379,-47.43902439,0.33600608,40.59259259,Health Technology,Biotechnology,8496987.83413462,0.22329,0.27114,0.278026,0.415866,45.01152788,0.04290443,0.16164346,0.28493654,,United States,NASDAQ
IONM,Assure Holdings Corp.,0.265,0.283468,0.283468,0.2601,0.2575,,53660,14219.9,-0.006,-2.21402214,-11.37123746,-19.93957704,-4.98386518,-30.53735256,-65.94705731,-93.29113924,-97.99242424,-94.92337165,1.1831889,8.98423683,Health Services,Medical/Nursing Services,1436833.91143911,0.311045,0.53172252,0.87642125,3.08478512,32.69829929,0.06089286,0.25451881,0.36757119,,United States,NASDAQ
ASXC,"Asensus Surgical, Inc.",0.28,0.2836,0.285667,0.26,0.2848,,1839952,515186.56,-0.0075,-2.60869565,-3.44827586,-5.72390572,-6.66666667,-1.85769366,-45.09803922,-56.92307692,-46.12276313,-20.20518666,1.9007591,10.57692308,Health Technology,Medical Specialties,73884964.45217392,0.297595,0.35863,0.452935,0.5355835,41.29166504,0.03210409,0.26084076,0.33434924,Long Lower Shadow,United States,NYSE ARCA
PXMD,"PaxMedica, Inc.",0.2928,0.285,0.3046,0.281,0.2947,,22927,6713.0256,-0.0119,-3.9054808,-8.78504673,-34.93333333,9.90990991,-53.30143541,-62.89913837,-84.58947368,-90.52427184,-85.43283582,1.705119,8.4341637,Health Technology,Biotechnology,4500183.20971447,0.3827275,0.567085,0.8944485,1.53747425,24.12850116,0.05597827,0.19250442,0.57295058,,United States,NASDAQ
JAGX,"Jaguar Health, Inc.",0.285,0.2852,0.2989,0.281,0.2833,,210068,59869.38,-0.001,-0.34965035,1.74937522,-25.97402597,-12.30769231,-38.31168831,-37.5,-73.85321101,-97.92236195,-95.65217391,1.5469447,6.37010676,Health Technology,Pharmaceuticals: Major,5448409.77272727,0.343665,0.47320218,0.54945509,2.14212104,24.49410843,0.03137733,0.25198852,0.43534148,Long Upper Shadow,United States,NASDAQ
CATX,"Perspective Therapeutics, Inc.",0.282601,0.29,0.297,0.2806,0.2823,,442334,125004.030734,-0.017399,-5.79966667,37.85414634,-30.22197531,-22.57506849,-33.03293839,-59.04333333,-57.06457004,-12.31740614,17.01904762,1.6934025,6.91375624,Health Technology,Medical Specialties,79289661.18505667,0.36209005,0.46287202,0.53005601,0.48139326,36.46261839,0.05705154,0.25460775,0.46957235,,United States,NYSE ARCA
VINO,"Gaucho Group Holdings, Inc.",0.2839,0.2909,0.2909,0.2705,0.2795,,50194,14250.0766,-0.016,-5.3351117,-11.28125,-18.88571429,5.53903346,-38.22889469,-52.44556114,-70.43940025,-91.27347885,-75.52586207,2.198085,10.86876155,Finance,Real Estate Development,2358855.89996666,0.31922,0.426552,0.52643227,0.89346263,36.61550577,0.05021557,0.22236657,0.41607343,,United States,NASDAQ
ID,"PARTS iD, Inc.",0.2668,0.291,0.32,0.257,0.3,,296334,79061.9112,-0.0283,-9.5899695,-5.59094126,26.62553393,19.64125561,-9.25170068,-33.31667083,13.53191489,-76.8,-73.84313725,-1.5423942,24.51361868,Technology Services,Packaged Software,9365361.69162996,0.2514875,0.346979,0.38549899,0.48465111,46.69443425,0.06475208,0.18941256,0.31356244,,United States,NYSE ARCA
TENX,"Tenax Therapeutics, Inc.",0.292733,0.295701,0.295701,0.28,0.29,,63071,18462.963043,-0.000568,-0.19365771,-13.90205882,-16.3380966,3.43922261,-22.55740741,1.60812218,-40.25857143,-92.2965,-87.03573959,0.5114388,5.6075,Health Technology,Pharmaceuticals: Major,6985322.13701283,0.3186542,0.32080568,0.32048984,0.84740782,43.99081454,0.03037355,0.26645693,0.37085147,"Hammer, Long Lower Shadow",United States,NASDAQ
PZG,Paramount Gold Nevada Corp.,0.2879,0.299,0.3019,0.2875,0.3048,,251989,72547.6331,-0.0021,-0.72413793,-4.35215947,-15.07374631,-4.12920413,-3.37337347,-9.66426106,-15.32352941,-8.92122746,-20.02777778,1.7677813,5.00869565,Non-Energy Minerals,Precious Metals,16061559.78068966,0.309205,0.31098628,0.30949479,0.3309984,40.80863804,0.01589174,0.28338536,0.33502464,,United States,NYSE ARCA
VS,Versus Systems Inc.,0.2827,0.3,0.31,0.275,,,36031,10185.9637,-0.0263,-8.51132686,-7.31147541,3.5151959,-9.62276215,-13.17567568,-44.03088497,-50.40350877,-91.8057971,-43.46,0.63986284,12.72727273,Technology Services,Packaged Software,3029533.05016181,0.28955005,0.34916062,0.45211575,0.57590137,42.37827958,0.03380511,0.25208291,0.32701719,,Canada,NASDAQ
PRPO,"Precipio, Inc.",0.2698,0.3,0.3,0.2505,0.3,,528305,142536.689,-0.0262,-8.85135135,-14.62025316,-18.24242424,-12.96774194,-28.05333333,-29,-56.49088857,-70.92672414,-52.07815275,0.6723104,19.76047904,Health Services,Medical/Nursing Services,7436308.7222973,0.326405,0.341186,0.42513324,0.56645481,32.91475228,0.02768141,0.27373351,0.37907649,,United States,NASDAQ
CTM,"Castellum, Inc.",0.273,0.3,0.3,0.27,0.2854,,56474,15417.402,-0.027,-9,-10.92985318,-14.50046978,-13.47068146,-21.75408426,-51.91122072,-75.40540541,-93.9987338,-79,-1.0174676,11.11111111,Process Industries,Chemicals: Major Diversified,12974260.39,0.31335,0.373434,0.52622351,0.83143326,37.27810936,0.03497905,0.28270392,0.34399608,,United States,NYSE ARCA
